sample_id,file_id,wl_code,poco,tipo_amostra,direcao_amostra,numero_testo,profundidade,porosidade,densidade,permeabilidade_long,pressao_conf,data_inicio_poco,fluido_deslocante,fluido_deslocado,permeabilidade_absoluta,pressao,saturacao,metodo,curva,coeficiente_litologico,coeficiente_cimentacao,expoente_saturacao,unidade,fluxo_fracionario,permeabilidade_fluido_deslocante,permeabilidade_fluido_deslocado,kg_abs,saturacao_agua
876,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4671.0,7.4,2.66,0.0,4000.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
853,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4672.0,3.7,2.66,0.0,4000.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
874,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4673.0,7.2,2.66,0.0,4000.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
869,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4675.0,6.3,2.67,0.0,4000.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
850,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4676.0,3.1,2.64,0.0,4000.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
881,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4677.0,8.6,2.68,0.02,4000.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
885,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4678.0,14.3,2.66,7.72,4000.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
928,6036820.0,WL000561667,Well P,Amostra Lateral,,,4678.0,14.0,,,,,Óleo,Água,7.84,,44.1,,,1.0,1.88,1.85,,,,,,
929,6036820.0,WL000561667,Well P,Amostra Lateral,,,4678.0,14.0,,,,,Óleo,Água,7.84,,47.5,,,1.0,1.88,1.85,,,,,,
930,6036820.0,WL000561667,Well P,Amostra Lateral,,,4678.0,14.0,,,,,Óleo,Água,7.84,,56.4,,,1.0,1.88,1.85,,,,,,
931,6036820.0,WL000561667,Well P,Amostra Lateral,,,4678.0,14.0,,,,,Óleo,Água,7.84,,90.4,,,1.0,1.88,1.85,,,,,,
932,6036820.0,WL000561667,Well P,Amostra Lateral,,,4678.0,14.0,,,,,Óleo,Água,7.84,,42.4,,,1.0,1.88,1.85,,,,,,
933,6036820.0,WL000561667,Well P,Amostra Lateral,,,4678.0,14.0,,,,,Óleo,Água,7.84,,100.0,,,1.0,1.88,1.85,,,,,,
936,6036820.0,WL000561667,Well P,Amostra Lateral,,,4678.0,14.0,,,,,Óleo,Água,7.84,,95.1,,,1.0,1.88,1.85,,,,,,
902,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4679.0,19.8,2.66,250.6,4000.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
898,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4681.0,19.1,2.67,386.0,4000.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
919,6036819.0,WL000561667,Well P,Amostra Lateral,,,4681.0,19.9,,,,,Gás,Água,353.0,128.0,12.3,Membrana,Injeção,,,,,,,,,
920,6036819.0,WL000561667,Well P,Amostra Lateral,,,4681.0,19.9,,,,,Gás,Água,353.0,64.0,14.7,Membrana,Injeção,,,,,,,,,
921,6036819.0,WL000561667,Well P,Amostra Lateral,,,4681.0,19.9,,,,,Gás,Água,353.0,32.0,19.0,Membrana,Injeção,,,,,,,,,
922,6036819.0,WL000561667,Well P,Amostra Lateral,,,4681.0,19.9,,,,,Gás,Água,353.0,16.0,23.3,Membrana,Injeção,,,,,,,,,
923,6036819.0,WL000561667,Well P,Amostra Lateral,,,4681.0,19.9,,,,,Gás,Água,353.0,0.0,100.0,Membrana,Injeção,,,,,,,,,
924,6036819.0,WL000561667,Well P,Amostra Lateral,,,4681.0,19.9,,,,,Gás,Água,353.0,4.0,37.2,Membrana,Injeção,,,,,,,,,
925,6036819.0,WL000561667,Well P,Amostra Lateral,,,4681.0,19.9,,,,,Gás,Água,353.0,2.0,67.6,Membrana,Injeção,,,,,,,,,
926,6036819.0,WL000561667,Well P,Amostra Lateral,,,4681.0,19.9,,,,,Gás,Água,353.0,1.0,100.0,Membrana,Injeção,,,,,,,,,
927,6036819.0,WL000561667,Well P,Amostra Lateral,,,4681.0,19.9,,,,,Gás,Água,353.0,8.0,28.7,Membrana,Injeção,,,,,,,,,
892,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4682.0,18.7,2.64,178.5,4000.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
896,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4683.0,18.9,2.66,157.0,4000.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
875,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4684.5,7.3,2.68,0.0,4000.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
907,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4687.0,20.6,2.69,54.4,4000.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
917,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4688.0,25.2,2.64,301.0,4000.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
909,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4689.0,20.9,2.65,341.4,4000.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
914,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4690.0,23.6,2.64,152.0,4000.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
918,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4691.0,26.3,2.69,85.93,4000.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
915,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4692.0,23.8,2.65,337.0,4000.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
912,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4693.0,22.8,2.65,391.1,4000.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
913,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4694.0,23.1,2.64,569.0,4000.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
884,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4695.0,12.5,2.68,20.15,4000.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
899,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4696.0,19.1,2.65,349.0,4000.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
904,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4697.0,20.1,2.65,354.0,4000.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
901,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4698.0,19.6,2.68,78.11,4000.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
903,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4699.0,20.1,2.65,961.0,4000.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
897,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4700.0,19.0,2.68,328.0,4000.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
908,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4701.0,20.6,2.65,877.8,4000.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
886,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4702.0,16.0,2.65,593.0,4000.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
893,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4703.0,18.8,2.69,841.0,4000.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
905,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4704.0,20.2,2.68,772.0,4000.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
911,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4705.0,21.4,2.67,667.2,4000.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
900,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4706.0,19.1,2.66,773.0,4000.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
894,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4707.0,18.8,2.66,591.0,4000.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
906,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4708.0,20.3,2.64,1397.0,4000.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
890,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4709.0,17.6,2.66,326.0,4000.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
910,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4710.0,21.1,2.66,1350.0,4000.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
895,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4711.0,0.01,2.66,583.7,4000.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
888,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4712.0,16.1,2.66,574.0,4000.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
887,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4713.0,16.0,2.67,192.0,4000.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
891,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4714.0,18.4,2.66,1607.0,4000.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
863,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4716.0,5.7,2.64,0.0,4000.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
857,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4720.0,4.7,2.65,0.0,4000.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
866,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4721.0,6.0,2.64,0.0,4500.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
879,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4722.0,8.0,2.65,0.0,4500.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
870,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4723.0,6.3,2.65,0.0,4500.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
877,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4724.0,7.5,2.67,0.0,4500.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
856,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4725.0,4.5,2.72,0.0,4500.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
855,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4726.0,4.4,2.65,0.0,4500.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
851,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4727.0,3.4,2.67,0.0,4500.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
852,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4729.0,3.6,2.68,0.002,4500.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
858,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4730.0,4.7,2.69,0.0,4500.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
862,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4731.0,5.2,2.67,0.0,4500.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
859,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4732.0,5.1,2.72,0.0,4500.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
871,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4733.0,6.6,2.67,0.0,4500.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
849,6036818.0,WL000561667,Well P,A - Amostra Lateral,VH1,,4841.5,2.1,2.64,0.0,4500.0,2010-07-15 21:21:00,,,,,,,,,,,,,,,,
937,6037759.0,WL000773977,Well Q,Amostra Lateral,VH1,-,4103.0,0.0,2.61,0.0,5000.0,,,,,,,,,,,,,,,,,
938,6037759.0,WL000773977,Well Q,Amostra Lateral,VH1,-,4115.0,0.0,2.6,12.8,5000.0,,,,,,,,,,,,,,,,,
939,6037759.0,WL000773977,Well Q,Amostra Lateral,VH1,-,4145.0,0.0,2.58,0.0,5000.0,,,,,,,,,,,,,,,,,
949,6037759.0,WL000773977,Well Q,Amostra Lateral,VH1,-,4489.0,2.51,2.63,21.2,3100.0,,,,,,,,,,,,,,,,,
950,6037759.0,WL000773977,Well Q,Amostra Lateral,VH1,-,4775.0,8.7,2.63,25.3,4100.0,,,,,,,,,,,,,,,,,
940,6037759.0,WL000773977,Well Q,Amostra Lateral,VH1,-,4855.0,0.0,2.63,7.7,5000.0,,,,,,,,,,,,,,,,,
951,6037759.0,WL000773977,Well Q,Amostra Lateral,VH1,-,4871.0,9.02,2.65,17.1,4300.0,,,,,,,,,,,,,,,,,
941,6037759.0,WL000773977,Well Q,Amostra Lateral,VH1,-,4875.0,5.57,2.64,19.1,5000.0,,,,,,,,,,,,,,,,,
952,6037759.0,WL000773977,Well Q,Amostra Lateral,VH1,-,4876.5,26.3,2.64,20.6,4300.0,,,,,,,,,,,,,,,,,
953,6037759.0,WL000773977,Well Q,Amostra Lateral,VH1,-,4879.0,1.76,2.64,23.6,4300.0,,,,,,,,,,,,,,,,,
954,6037759.0,WL000773977,Well Q,Amostra Lateral,VH1,-,4892.1,1.67,2.65,21.0,4300.0,,,,,,,,,,,,,,,,,
955,6037759.0,WL000773977,Well Q,Amostra Lateral,VH1,-,4896.5,2.73,2.65,19.5,4300.0,,,,,,,,,,,,,,,,,
956,6037759.0,WL000773977,Well Q,Amostra Lateral,VH1,-,4900.0,8.71,2.65,22.2,4300.0,,,,,,,,,,,,,,,,,
957,6037759.0,WL000773977,Well Q,Amostra Lateral,VH1,-,4903.9,4.39,2.63,19.1,4300.0,,,,,,,,,,,,,,,,,
958,6037759.0,WL000773977,Well Q,Amostra Lateral,VH1,-,4910.0,6.46,2.65,20.2,4300.0,,,,,,,,,,,,,,,,,
959,6037759.0,WL000773977,Well Q,Amostra Lateral,VH1,-,4914.0,2.32,2.64,23.4,4300.0,,,,,,,,,,,,,,,,,
960,6037759.0,WL000773977,Well Q,Amostra Lateral,VH1,-,4917.0,3.75,2.65,21.5,4300.0,,,,,,,,,,,,,,,,,
961,6037759.0,WL000773977,Well Q,Amostra Lateral,VH1,-,4924.5,13.3,2.65,24.1,4300.0,,,,,,,,,,,,,,,,,
962,6037759.0,WL000773977,Well Q,Amostra Lateral,VH1,-,4928.0,13.7,2.65,22.7,4300.0,,,,,,,,,,,,,,,,,
942,6037759.0,WL000773977,Well Q,Amostra Lateral,VH1,-,5086.0,0.0,2.61,6.6,5000.0,,,,,,,,,,,,,,,,,
943,6037759.0,WL000773977,Well Q,Amostra Lateral,VH1,-,5318.0,0.002,2.61,6.7,5000.0,,,,,,,,,,,,,,,,,
963,6037759.0,WL000773977,Well Q,Amostra Lateral,VH1,-,5372.5,1.31,2.66,11.6,5300.0,,,,,,,,,,,,,,,,,
944,6037759.0,WL000773977,Well Q,Amostra Lateral,VH1,-,5374.5,1.87,2.66,16.7,5000.0,,,,,,,,,,,,,,,,,
945,6037759.0,WL000773977,Well Q,Amostra Lateral,VH1,-,5410.0,0.004,2.64,6.5,5000.0,,,,,,,,,,,,,,,,,
964,6037759.0,WL000773977,Well Q,Amostra Lateral,VH1,-,5462.0,53.7,2.67,18.7,5000.0,,,,,,,,,,,,,,,,,
965,6037759.0,WL000773977,Well Q,Amostra Lateral,VH1,-,5463.0,1.58,2.65,19.2,5000.0,,,,,,,,,,,,,,,,,
966,6037759.0,WL000773977,Well Q,Amostra Lateral,VH1,-,5469.8,28.1,2.64,14.4,5300.0,,,,,,,,,,,,,,,,,
946,6037759.0,WL000773977,Well Q,Amostra Lateral,VH1,-,5492.0,0.0,2.64,0.0,5000.0,,,,,,,,,,,,,,,,,
967,6037759.0,WL000773977,Well Q,Amostra Lateral,VH1,-,5494.5,44.9,2.63,18.8,5400.0,,,,,,,,,,,,,,,,,
947,6037759.0,WL000773977,Well Q,Amostra Lateral,VH1,-,5531.0,0.026,2.67,6.5,5000.0,,,,,,,,,,,,,,,,,
968,6037759.0,WL000773977,Well Q,Amostra Lateral,VH1,-,5573.0,1.17,2.68,15.0,5300.0,,,,,,,,,,,,,,,,,
969,6037759.0,WL000773977,Well Q,Amostra Lateral,VH1,-,5582.0,5.35,2.64,16.3,5400.0,,,,,,,,,,,,,,,,,
970,6037759.0,WL000773977,Well Q,Amostra Lateral,VH1,-,5584.0,6.28,2.65,19.0,5500.0,,,,,,,,,,,,,,,,,
971,6037759.0,WL000773977,Well Q,Amostra Lateral,VH1,-,5592.0,5.79,2.65,14.5,5600.0,,,,,,,,,,,,,,,,,
948,6037759.0,WL000773977,Well Q,Amostra Lateral,VH1,-,5675.0,0.0,2.62,3.8,5000.0,,,,,,,,,,,,,,,,,
972,6037985.0,WL000774048,Well R,P,IH1,1,5611.45,15.5,2.64,84.1,5800.0,,,,,,,,,,,,,,,,,
976,6037985.0,WL000774048,Well R,P,IH1,1,5614.0,15.6,2.64,75.9,5800.0,,,,,,,,,,,,,,,,,
975,6037985.0,WL000774048,Well R,P,IH1,1,5616.85,18.9,2.64,52.6,5800.0,,,,,,,,,,,,,,,,,
980,6037985.0,WL000774048,Well R,P,IH1,1,5619.5,17.5,2.64,133.0,5800.0,,,,,,,,,,,,,,,,,
978,6037985.0,WL000774048,Well R,P,IH1,2,5622.85,18.8,2.64,135.0,5800.0,,,,,,,,,,,,,,,,,
974,6037985.0,WL000774048,Well R,P,IH1,2,5626.3,15.6,2.64,116.0,5800.0,,,,,,,,,,,,,,,,,
973,6037985.0,WL000774048,Well R,P,IH1,2,5629.95,22.7,2.64,109.0,5800.0,,,,,,,,,,,,,,,,,
979,6037985.0,WL000774048,Well R,P,IH1,2,5632.35,14.8,2.64,106.0,5800.0,,,,,,,,,,,,,,,,,
977,6037985.0,WL000774048,Well R,P,IH1,2,5635.2,13.2,2.64,23.8,5800.0,,,,,,,,,,,,,,,,,
981,6037985.0,WL000774048,Well R,P,IH1,2,5638.55,15.5,2.64,136.0,5800.0,,,,,,,,,,,,,,,,,
982,6033627.0,WL000774899,Well S,Amostra Lateral,VH1,-,4628.1,3.0,2.85,0.0001,7000.0,,,,,,,,,,,,UO-ES,,,,,
983,6033627.0,WL000774899,Well S,Amostra Lateral,VH1,-,4641.0,10.4,2.67,0.0001,7000.0,,,,,,,,,,,,UO-ES,,,,,
984,6033627.0,WL000774899,Well S,Amostra Lateral,VH1,-,4649.5,13.0,2.93,0.259,7000.0,,,,,,,,,,,,UO-ES,,,,,
985,6033627.0,WL000774899,Well S,Amostra Lateral,VH1,-,4655.0,8.8,2.67,0.0001,7000.0,,,,,,,,,,,,UO-ES,,,,,
986,6033627.0,WL000774899,Well S,Amostra Lateral,VH1,-,4657.0,15.6,2.64,34.8,7000.0,,,,,,,,,,,,UO-ES,,,,,
987,6033627.0,WL000774899,Well S,Amostra Lateral,VH1,-,4658.5,15.2,2.65,7.14,7000.0,,,,,,,,,,,,UO-ES,,,,,
988,6033627.0,WL000774899,Well S,Amostra Lateral,VH1,-,4660.0,4.1,2.67,0.171,7000.0,,,,,,,,,,,,UO-ES,,,,,
989,6033627.0,WL000774899,Well S,Amostra Lateral,VH1,-,4661.8,11.0,2.65,0.248,7000.0,,,,,,,,,,,,UO-ES,,,,,
990,6033627.0,WL000774899,Well S,Amostra Lateral,VH1,-,4662.5,12.0,2.65,1.03,7000.0,,,,,,,,,,,,UO-ES,,,,,
991,6033627.0,WL000774899,Well S,Amostra Lateral,VH1,-,4663.0,11.6,2.64,0.986,7000.0,,,,,,,,,,,,UO-ES,,,,,
992,6033627.0,WL000774899,Well S,Amostra Lateral,VH1,-,4664.9,11.5,2.64,0.536,7000.0,,,,,,,,,,,,UO-ES,,,,,
993,6033627.0,WL000774899,Well S,Amostra Lateral,VH1,-,4666.2,12.4,2.64,3.94,7000.0,,,,,,,,,,,,UO-ES,,,,,
994,6033627.0,WL000774899,Well S,Amostra Lateral,VH1,-,4667.0,2.3,2.67,0.0001,7000.0,,,,,,,,,,,,UO-ES,,,,,
995,6033627.0,WL000774899,Well S,Amostra Lateral,VH1,-,4668.0,13.8,2.63,43.9,7000.0,,,,,,,,,,,,UO-ES,,,,,
996,6033627.0,WL000774899,Well S,Amostra Lateral,VH1,-,4670.0,13.3,2.63,30.2,7000.0,,,,,,,,,,,,UO-ES,,,,,
997,6033627.0,WL000774899,Well S,Amostra Lateral,VH1,-,4671.5,14.4,2.65,62.8,7000.0,,,,,,,,,,,,UO-ES,,,,,
998,6033627.0,WL000774899,Well S,Amostra Lateral,VH1,-,4674.5,14.3,2.64,9.04,7100.0,,,,,,,,,,,,UO-ES,,,,,
999,6033627.0,WL000774899,Well S,Amostra Lateral,VH1,-,4677.0,12.9,2.65,1.91,7100.0,,,,,,,,,,,,UO-ES,,,,,
1000,6033627.0,WL000774899,Well S,Amostra Lateral,VH1,-,4678.5,13.8,2.64,1.1,7100.0,,,,,,,,,,,,UO-ES,,,,,
1001,6033627.0,WL000774899,Well S,Amostra Lateral,VH1,-,4680.4,14.9,2.64,9.46,7100.0,,,,,,,,,,,,UO-ES,,,,,
1002,6033627.0,WL000774899,Well S,Amostra Lateral,VH1,-,4681.8,14.4,2.63,35.8,7100.0,,,,,,,,,,,,UO-ES,,,,,
1003,6033627.0,WL000774899,Well S,Amostra Lateral,VH1,-,4684.0,8.6,2.89,0.0001,7100.0,,,,,,,,,,,,UO-ES,,,,,
1004,6033627.0,WL000774899,Well S,Amostra Lateral,VH1,-,4736.5,5.1,2.72,0.0001,7100.0,,,,,,,,,,,,UO-ES,,,,,
1005,6033706.0,WL000572627,Well T,Plug,VH1,1,4348.17,17.3,2.66,58.6,4900.0,,,,,,,,,,,,UO-ES,,,,,
1006,6033706.0,WL000572627,Well T,Plug,VV1,1,4348.35,19.2,2.74,103.0,4900.0,,,,,,,,,,,,UO-ES,,,,,
1007,6033706.0,WL000572627,Well T,Plug,VH1,1,4348.48,21.8,2.73,154.0,4900.0,,,,,,,,,,,,UO-ES,,,,,
1008,6033706.0,WL000572627,Well T,Plug,VH1,1,4349.13,15.8,2.45,22.8,4900.0,,,,,,,,,,,,UO-ES,,,,,
1009,6033706.0,WL000572627,Well T,Plug,VH1,1,4349.4,17.2,2.65,96.3,4900.0,,,,,,,,,,,,UO-ES,,,,,
1010,6033706.0,WL000572627,Well T,Plug,VV1,1,4349.45,16.3,2.65,47.4,4900.0,,,,,,,,,,,,UO-ES,,,,,
1011,6033706.0,WL000572627,Well T,Plug,VH1,1,4349.7,15.7,2.65,43.9,4900.0,,,,,,,,,,,,UO-ES,,,,,
1012,6033706.0,WL000572627,Well T,Plug,VH1,1,4350.0,17.1,2.66,110.0,4900.0,,,,,,,,,,,,UO-ES,,,,,
1013,6033706.0,WL000572627,Well T,Plug,VH1,1,4350.33,15.9,2.66,53.8,4900.0,,,,,,,,,,,,UO-ES,,,,,
1014,6033706.0,WL000572627,Well T,Plug,VV1,1,4350.8,15.3,2.66,21.3,4900.0,,,,,,,,,,,,UO-ES,,,,,
1015,6033706.0,WL000572627,Well T,Plug,VH1,1,4350.87,14.9,2.66,27.0,4900.0,,,,,,,,,,,,UO-ES,,,,,
1016,6033706.0,WL000572627,Well T,Plug,VH1,1,4351.17,14.8,2.66,43.0,4900.0,,,,,,,,,,,,UO-ES,,,,,
1017,6033706.0,WL000572627,Well T,Plug,VH1,1,4351.87,17.3,2.66,155.0,4900.0,,,,,,,,,,,,UO-ES,,,,,
1018,6033706.0,WL000572627,Well T,Plug,VV1,1,4352.2,16.5,2.69,28.6,4900.0,,,,,,,,,,,,UO-ES,,,,,
1019,6033706.0,WL000572627,Well T,Plug,VH1,2,4354.36,19.8,2.67,7.45,4900.0,,,,,,,,,,,,UO-ES,,,,,
1020,6033706.0,WL000572627,Well T,Plug,VH1,2,4354.66,20.2,2.65,130.0,4900.0,,,,,,,,,,,,UO-ES,,,,,
1021,6033706.0,WL000572627,Well T,Plug,VV1,2,4354.95,20.2,2.65,83.8,4900.0,,,,,,,,,,,,UO-ES,,,,,
1022,6033706.0,WL000572627,Well T,Plug,VH1,2,4355.05,18.4,2.65,146.0,4900.0,,,,,,,,,,,,UO-ES,,,,,
1023,6033706.0,WL000572627,Well T,Plug,VH1,2,4355.47,16.2,2.65,7.45,4900.0,,,,,,,,,,,,UO-ES,,,,,
1024,6033706.0,WL000572627,Well T,Plug,VH1,2,4355.8,18.1,2.65,175.0,4900.0,,,,,,,,,,,,UO-ES,,,,,
1025,6033706.0,WL000572627,Well T,Plug,VV1,2,4356.1,19.0,2.64,168.0,4900.0,,,,,,,,,,,,UO-ES,,,,,
1026,6033706.0,WL000572627,Well T,Plug,VH1,2,4356.28,22.6,2.66,166.0,4900.0,,,,,,,,,,,,UO-ES,,,,,
1027,6033706.0,WL000572627,Well T,Plug,VH1,2,4356.56,20.5,2.65,156.0,4900.0,,,,,,,,,,,,UO-ES,,,,,
1028,6033706.0,WL000572627,Well T,Plug,VH1,2,4356.85,21.5,2.65,168.0,4900.0,,,,,,,,,,,,UO-ES,,,,,
1029,6033706.0,WL000572627,Well T,Plug,VV1,2,4357.06,20.9,2.65,138.0,4900.0,,,,,,,,,,,,UO-ES,,,,,
1030,6033706.0,WL000572627,Well T,Plug,VH1,2,4357.25,17.8,2.64,141.0,4900.0,,,,,,,,,,,,UO-ES,,,,,
1032,6033706.0,WL000572627,Well T,Plug,VV1,2,4367.27,4.9,2.64,0.005,4900.0,,,,,,,,,,,,UO-ES,,,,,
1033,6033706.0,WL000572627,Well T,Plug,VV1,2,4369.1,3.2,2.68,0.012,4900.0,,,,,,,,,,,,UO-ES,,,,,
1034,6033706.0,WL000572627,Well T,Plug,VH1,2,4369.26,4.0,2.69,0.021,4900.0,,,,,,,,,,,,UO-ES,,,,,
1031,6033706.0,WL000572627,Well T,Plug,VH1,2,4361.71,2.8,2.62,0.047,4900.0,,,,,,,,,,,,UO-ES,,,,,
1035,6033815.0,WL000774081,Well U,Amostra Lateral,VH1,-,2639.0,32.7,2.63,378.0,3900.0,,,,,,,,,,,,UO-ES,,,,,
1036,6033815.0,WL000774081,Well U,Amostra Lateral,VH1,-,2644.6,28.4,2.63,12.3,3900.0,,,,,,,,,,,,UO-ES,,,,,
1037,6033815.0,WL000774081,Well U,Amostra Lateral,VH1,-,2655.5,28.1,2.65,93.9,3900.0,,,,,,,,,,,,UO-ES,,,,,
1038,6033815.0,WL000774081,Well U,Amostra Lateral,VH1,-,2661.0,33.9,2.63,347.0,3900.0,,,,,,,,,,,,UO-ES,,,,,
1039,6033815.0,WL000774081,Well U,Amostra Lateral,VH1,-,2664.5,29.0,2.64,252.0,3900.0,,,,,,,,,,,,UO-ES,,,,,
1040,6033815.0,WL000774081,Well U,Amostra Lateral,VH1,-,2708.0,15.2,2.66,0.359,3900.0,,,,,,,,,,,,UO-ES,,,,,
1041,6033815.0,WL000774081,Well U,Amostra Lateral,VH1,-,2723.5,4.8,2.79,0.0001,3900.0,,,,,,,,,,,,UO-ES,,,,,
1052,6038646.0,WL000681476,Well V,Amostra Lateral,VH1,-,5039.0,15.7,2.67,4.81,5100.0,,,,,,,,,,,,,,,,,
